DATA,DIA,TIPO,DESCRICAO,ESTADO,CODIGO_MUNICIPIO
06/01/2021,Feriado Municipal,MUNICIPAL,,PE,2610806.0
13/05/2021,Feriado Municipal,MUNICIPAL,,PE,2610806.0
17/08/2021,Feriado Municipal,MUNICIPAL,,PE,2610806.0
08/12/2021,Feriado Municipal,MUNICIPAL,,PE,2610806.0
05/02/2021,Feriado Municipal,MUNICIPAL,,PE,2610905.0
20/04/2021,Feriado Municipal,MUNICIPAL,,PE,2610905.0
08/12/2021,Feriado Municipal,MUNICIPAL,,PE,2610905.0
01/07/2021,Emancipação,MUNICIPAL,Emancipação Política de Petrolândia,PE,2611002.0
16/02/2021,Carnaval,MUNICIPAL,Terça-Feria de Carnaval,PE,2611101.0
15/08/2021,Nossa Senhora Rainha dos Anjos,MUNICIPAL,"Feriado religioso em homenagem à padroeira do município, conforme o Art. 1º, inciso III da Lei Municipal nº 403 de 15/12/1992.",PE,2611101.0
21/09/2021,Aniversário da Cidade,MUNICIPAL,"Data magna da Emancipação Política de Petrolina, conforme o Art. 1º, inciso IV da Lei Municipal nº 403 de 15/12/1992.",PE,2611101.0
15/09/2021,Feriado Municipal,MUNICIPAL,,PE,2611200.0
13/11/2021,Feriado Municipal,MUNICIPAL,,PE,2611200.0
29/12/2021,Feriado Municipal,MUNICIPAL,,PE,2611200.0
18/01/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,PE,2611309.0
15/08/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,PE,2611309.0
11/12/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,PE,2611309.0
19/05/2021,Feriado Municipal,MUNICIPAL,,PE,2611507.0
08/12/2021,Feriado Municipal,MUNICIPAL,,PE,2611507.0
02/04/2021,Sexta-feira Santa,MUNICIPAL,"Feriado religioso de Sexta-feira da Paixão, conforme Lei Municipal nº 9.777 de 06/04/1967",PE,2611606.0
16/07/2021,Nossa Senhora do Carmo,MUNICIPAL,"Feriado em homenagem a Nossa Senhora do Carmo, Padroeira da cidade do Recife, conforme Lei Municipal nº 9.777 de 06/04/1967",PE,2611606.0
08/12/2021,N. Sra. da Conceição,MUNICIPAL,"Dia de Nossa Senhora da Conceição, conforme Lei Municipal nº 9.777 de 06/04/1967",PE,2611606.0
20/01/2021,Feriado Municipal,MUNICIPAL,,PE,2611705.0
08/12/2021,Feriado Municipal,MUNICIPAL,,PE,2611705.0
29/12/2021,Feriado Municipal,MUNICIPAL,,PE,2611705.0
26/07/2021,Feriado Municipal,MUNICIPAL,,PE,2611804.0
11/09/2021,Feriado Municipal,MUNICIPAL,,PE,2611804.0
07/02/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,PE,2611903.0
19/03/2021,São José,MUNICIPAL,Dia de São José,PE,2611903.0
11/06/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,PE,2611903.0
24/11/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,PE,2611903.0
06/05/2021,Feriado Municipal,MUNICIPAL,,PE,2612000.0
29/09/2021,Feriado Municipal,MUNICIPAL,,PE,2612000.0
23/12/2021,Feriado Municipal,MUNICIPAL,,PE,2612000.0
30/04/2021,Feriado Municipal,MUNICIPAL,,PE,2612208.0
13/06/2021,Santo Antônio,MUNICIPAL,,PE,2612208.0
27/09/2021,Feriado Municipal,MUNICIPAL,,PE,2612307.0
20/12/2021,Feriado Municipal,MUNICIPAL,,PE,2612307.0
29/09/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,PE,2612505.0
05/10/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,PE,2612505.0
29/12/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,PE,2612505.0
07/06/2021,Aniversário de Emancipação,MUNICIPAL,Aniversário de Emancipação Política do Município de Santa Maria da Boa Vista.,PE,2612604.0
08/12/2021,Feriado Municipal,MUNICIPAL,,PE,2612604.0
29/06/2021,Feriado Municipal,MUNICIPAL,,PE,2612802.0
06/01/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,PE,2613008.0
07/01/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,PE,2613008.0
30/04/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,PE,2613008.0
07/08/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,PE,2613107.0
11/09/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,PE,2613107.0
25/11/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,PE,2613206.0
20/12/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,PE,2613206.0
06/01/2021,Feriado Municipal,MUNICIPAL,,PE,2613305.0
26/07/2021,Feriado Municipal,MUNICIPAL,,PE,2613305.0
11/09/2021,Feriado Municipal,MUNICIPAL,,PE,2613305.0
19/03/2021,São José,MUNICIPAL,Dia de São José,PE,2613503.0
26/06/2021,Feriado Municipal,MUNICIPAL,,PE,2613503.0
15/09/2021,Feriado Municipal,MUNICIPAL,,PE,2613503.0
06/01/2021,Feriado Municipal,MUNICIPAL,,PE,2613602.0
09/03/2021,Feriado Municipal,MUNICIPAL,,PE,2613602.0
19/03/2021,São José,MUNICIPAL,Dia de São José,PE,2613602.0
10/08/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,PE,2613701.0
08/12/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,PE,2613701.0
02/02/2021,Feriado Municipal,MUNICIPAL,,PE,2613800.0
05/04/2021,Feriado Municipal,MUNICIPAL,,PE,2613800.0
08/12/2021,Feriado Municipal,MUNICIPAL,,PE,2613800.0
30/12/2021,Feriado Municipal,MUNICIPAL,,PE,2613800.0
06/05/2021,Feriado Municipal,MUNICIPAL,,PE,2613909.0
08/09/2021,Feriado Municipal,MUNICIPAL,,PE,2613909.0
11/09/2021,Feriado Municipal,MUNICIPAL,,PE,2614006.0
08/12/2021,Feriado Municipal,MUNICIPAL,,PE,2614006.0
24/05/2021,Feriado Municipal,MUNICIPAL,,PE,2614105.0
08/12/2021,Feriado Municipal,MUNICIPAL,,PE,2614105.0
15/01/2021,Feriado Municipal,MUNICIPAL,,PE,2614204.0
12/06/2021,Feriado Municipal,MUNICIPAL,,PE,2614204.0
15/08/2021,Feriado Municipal,MUNICIPAL,,PE,2614204.0
31/10/2021,Feriado Municipal,MUNICIPAL,,PE,2614204.0
08/12/2021,Feriado Municipal,MUNICIPAL,,PE,2614204.0
20/01/2021,Feriado Municipal,MUNICIPAL,,PE,2614501.0
19/03/2021,São José,MUNICIPAL,Dia de São José,PE,2614501.0
03/06/2021,Corpus Christi,MUNICIPAL,Feriado de Corpus Christi,PE,2614501.0
11/09/2021,Feriado Municipal,MUNICIPAL,,PE,2614501.0
27/05/2021,Feriado Municipal,MUNICIPAL,,PE,2614600.0
02/02/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,PE,2614808.0
03/05/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,PE,2614808.0
13/05/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,PE,2614808.0
29/06/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,PE,2614857.0
31/07/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,PE,2614857.0
28/09/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,PE,2614857.0
15/01/2021,Feriado Municipal,MUNICIPAL,,PE,2615003.0
10/05/2021,Feriado Municipal,MUNICIPAL,,PE,2615003.0
20/01/2021,Feriado Municipal,MUNICIPAL,,PE,2615201.0
01/03/2021,Feriado Municipal,MUNICIPAL,,PE,2615201.0
15/09/2021,Feriado Municipal,MUNICIPAL,,PE,2615201.0
08/04/2021,Feriado Municipal,MUNICIPAL,,PE,2615300.0
15/09/2021,Feriado Municipal,MUNICIPAL,,PE,2615300.0
08/12/2021,Feriado Municipal,MUNICIPAL,,PE,2615300.0
02/02/2021,Feriado Municipal,MUNICIPAL,,PE,2615409.0
17/03/2021,Feriado Municipal,MUNICIPAL,,PE,2615409.0
08/12/2021,Feriado Municipal,MUNICIPAL,,PE,2615409.0
29/12/2021,Feriado Municipal,MUNICIPAL,,PE,2615409.0
29/09/2021,Feriado Municipal,MUNICIPAL,,PE,2615607.0
20/12/2021,Feriado Municipal,MUNICIPAL,,PE,2615607.0
13/06/2021,Santo Antônio,MUNICIPAL,,PE,2615706.0
15/09/2021,Feriado Municipal,MUNICIPAL,,PE,2615706.0
19/03/2021,São José,MUNICIPAL,Dia de São José,PE,2615805.0
11/08/2021,Feriado Municipal,MUNICIPAL,,PE,2615805.0
20/12/2021,Feriado Municipal,MUNICIPAL,,PE,2615805.0
11/04/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,PE,2615904.0
19/03/2021,São José,MUNICIPAL,Dia de São José,PE,2616001.0
20/03/2021,Feriado Municipal,MUNICIPAL,,PE,2616001.0
19/03/2021,São José,MUNICIPAL,Dia de São José,PE,2616209.0
11/09/2021,Feriado Municipal,MUNICIPAL,,PE,2616209.0
01/11/2021,Feriado Municipal,MUNICIPAL,,PE,2616209.0
08/12/2021,Feriado Municipal,MUNICIPAL,,PE,2616209.0
26/07/2021,Feriado Municipal,MUNICIPAL,,PE,2616308.0
11/09/2021,Feriado Municipal,MUNICIPAL,,PE,2616308.0
17/01/2021,Santo Antão,MUNICIPAL,Padroeiro do município,PE,2616407.0
03/08/2021,Batalha das Tabocas,MUNICIPAL,Aniversário da Batalha das Tabocas,PE,2616407.0
01/07/2021,Feriado Municipal,MUNICIPAL,,PI,2200202.0
15/08/2021,Feriado Municipal,MUNICIPAL,,PI,2200202.0
08/12/2021,Feriado Municipal,MUNICIPAL,,PI,2200400.0
23/03/2021,Feriado Municipal,MUNICIPAL,,PI,2200509.0
04/08/2021,Feriado Municipal,MUNICIPAL,,PI,2200509.0
24/07/2021,Feriado Municipal,MUNICIPAL,,PI,2200608.0
08/12/2021,Feriado Municipal,MUNICIPAL,,PI,2200608.0
24/09/2021,Feriado Municipal,MUNICIPAL,,PI,2201200.0
08/12/2021,Feriado Municipal,MUNICIPAL,,PI,2201200.0
15/08/2021,Feriado Municipal,MUNICIPAL,,PI,2201507.0
15/12/2021,Feriado Municipal,MUNICIPAL,,PI,2201507.0
24/09/2021,Feriado Municipal,MUNICIPAL,,PI,2201903.0
15/12/2021,Feriado Municipal,MUNICIPAL,,PI,2201903.0
04/09/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,PI,2202000.0
08/12/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,PI,2202000.0
13/12/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,PI,2202000.0
19/03/2021,São José,MUNICIPAL,"Dia do padroeiro da cidade, o glorioso São José",PI,2202174.0
13/03/2021,Feriado Municipal,MUNICIPAL,,PI,2202208.0
13/06/2021,Santo Antônio,MUNICIPAL,,PI,2202208.0
08/08/2021,Feriado Municipal,MUNICIPAL,,PI,2202208.0
26/07/2021,Feriado Municipal,MUNICIPAL,,PI,2202307.0
15/12/2021,Feriado Municipal,MUNICIPAL,,PI,2202307.0
13/09/2021,Feriado Municipal,MUNICIPAL,,PI,2202604.0
26/12/2021,Feriado Municipal,MUNICIPAL,,PI,2202604.0
02/05/2021,Feriado Municipal,MUNICIPAL,,PI,2202703.0
27/05/2021,Feriado Municipal,MUNICIPAL,,PI,2202703.0
15/08/2021,Feriado Municipal,MUNICIPAL,,PI,2202703.0
22/08/2021,Feriado Municipal,MUNICIPAL,,PI,2202703.0
08/12/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,PI,2202901.0
15/08/2021,Feriado Municipal,MUNICIPAL,,PI,2203206.0
08/12/2021,Feriado Municipal,MUNICIPAL,,PI,2203420.0
13/05/2021,Feriado Municipal,MUNICIPAL,,PI,2203503.0
20/01/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,PI,2203701.0
08/09/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,PI,2203701.0
28/09/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,PI,2203701.0
08/12/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,PI,2203701.0
02/07/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,PI,2203909.0
08/07/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,PI,2203909.0
24/12/2021,Feriado Municipal,MUNICIPAL,,PI,2204204.0
13/05/2021,Feriado Municipal,MUNICIPAL,,PI,2204303.0
09/06/2021,Feriado Municipal,MUNICIPAL,,PI,2204303.0
08/09/2021,Feriado Municipal,MUNICIPAL,,PI,2204303.0
15/08/2021,Feriado Municipal,MUNICIPAL,,PI,2204402.0
04/09/2021,Feriado Municipal,MUNICIPAL,,PI,2204402.0
24/06/2021,Feriado Municipal,MUNICIPAL,,PI,2204501.0
25/08/2021,Feriado Municipal,MUNICIPAL,,PI,2204501.0
08/11/2021,Feriado Municipal,MUNICIPAL,,PI,2204501.0
12/12/2021,Feriado Municipal,MUNICIPAL,,PI,2204501.0
19/03/2021,São José,MUNICIPAL,Dia de São José,PI,2204709.0
13/06/2021,Santo Antônio,MUNICIPAL,,PI,2204709.0
21/02/2021,Feriado Municipal,MUNICIPAL,,PI,2205201.0
03/05/2021,Feriado Municipal,MUNICIPAL,,PI,2205201.0
24/09/2021,Feriado Municipal,MUNICIPAL,,PI,2205201.0
07/04/2021,Feriado Municipal,MUNICIPAL,,PI,2205508.0
15/08/2021,Feriado Municipal,MUNICIPAL,,PI,2205508.0
08/12/2021,Feriado Municipal,MUNICIPAL,,PI,2205508.0
29/06/2021,Feriado Municipal,MUNICIPAL,,PI,2205706.0
26/07/2021,Feriado Municipal,MUNICIPAL,,PI,2205706.0
08/12/2021,Feriado Municipal,MUNICIPAL,,PI,2205706.0
10/03/2021,Feriado Municipal,MUNICIPAL,,PI,2205805.0
13/12/2021,Feriado Municipal,MUNICIPAL,,PI,2205805.0
24/05/2021,Feriado Municipal,MUNICIPAL,,PI,2206209.0
29/09/2021,Feriado Municipal,MUNICIPAL,,PI,2206209.0
24/01/2021,Feriado Municipal,MUNICIPAL,,PI,2207009.0
15/08/2021,Feriado Municipal,MUNICIPAL,,PI,2207009.0
08/12/2021,Feriado Municipal,MUNICIPAL,,PI,2207009.0
26/12/2021,Feriado Municipal,MUNICIPAL,,PI,2207009.0
14/08/2021,Parnaíba,MUNICIPAL,Dia da Parnaíba,PI,2207702.0
08/09/2021,Padroeira,MUNICIPAL,"N. Senhora Mãe da Divina Graça, padroeira",PI,2207702.0
15/08/2021,Feriado Municipal,MUNICIPAL,,PI,2207801.0
15/12/2021,Feriado Municipal,MUNICIPAL,,PI,2207801.0
11/08/2021,Feriado Municipal,MUNICIPAL,,PI,2207900.0
08/12/2021,Feriado Municipal,MUNICIPAL,,PI,2207900.0
15/08/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,PI,2208007.0
12/12/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,PI,2208007.0
08/08/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,PI,2208205.0
15/08/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,PI,2208205.0
13/06/2021,Santo Antônio,MUNICIPAL,,PI,2208304.0
16/07/2021,Feriado Municipal,MUNICIPAL,,PI,2208304.0
28/12/2021,Feriado Municipal,MUNICIPAL,,PI,2208304.0
04/07/2021,Feriado Municipal,MUNICIPAL,,PI,2208403.0
10/01/2021,Feriado Municipal,MUNICIPAL,,PI,2208809.0
02/12/2021,Feriado Municipal,MUNICIPAL,,PI,2208809.0
08/12/2021,Feriado Municipal,MUNICIPAL,,PI,2208809.0
24/06/2021,Feriado Municipal,MUNICIPAL,,PI,2208908.0
26/07/2021,Feriado Municipal,MUNICIPAL,,PI,2208908.0
01/11/2021,Feriado Municipal,MUNICIPAL,,PI,2209104.0
20/12/2021,Feriado Municipal,MUNICIPAL,,PI,2209104.0
24/06/2021,Feriado Municipal,MUNICIPAL,,PI,2210003.0
05/07/2021,Feriado Municipal,MUNICIPAL,,PI,2210003.0
08/12/2021,Feriado Municipal,MUNICIPAL,,PI,2210003.0
12/04/2021,Feriado Municipal,MUNICIPAL,,PI,2210201.0
12/12/2021,Feriado Municipal,MUNICIPAL,,PI,2210201.0
25/03/2021,Feriado Municipal,MUNICIPAL,,PI,2210409.0
29/09/2021,Feriado Municipal,MUNICIPAL,,PI,2210409.0
21/06/2021,Feriado Municipal,MUNICIPAL,,PI,2210508.0
29/06/2021,Feriado Municipal,MUNICIPAL,,PI,2210508.0
24/09/2021,Feriado Municipal,MUNICIPAL,,PI,2210508.0
08/12/2021,Feriado Municipal,MUNICIPAL,,PI,2210508.0
25/06/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,PI,2210607.0
31/08/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,PI,2210607.0
13/12/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,PI,2210607.0
22/07/2021,Feriado Municipal,MUNICIPAL,,PI,2210706.0
20/08/2021,Feriado Municipal,MUNICIPAL,,PI,2210706.0
30/06/2021,Feriado Municipal,MUNICIPAL,,PI,2210805.0
04/09/2021,Feriado Municipal,MUNICIPAL,,PI,2210805.0
02/04/2021,Sexta-feira Santa,MUNICIPAL,conforme Lei nº 2.847 de 22 de novembro de 1999,PI,2211001.0
03/06/2021,Corpus Christi,MUNICIPAL,conforme Lei nº 2.847 de 22 de novembro de 1999,PI,2211001.0
16/08/2021,Aniversário de Teresina,MUNICIPAL,conforme Lei nº 2.847 de 22 de novembro de 1999,PI,2211001.0
02/11/2021,Finados,MUNICIPAL,conforme Lei nº 2.847 de 22 de novembro de 1999,PI,2211001.0
08/12/2021,Nossa Senhora da Conceição,MUNICIPAL,conforme Lei nº 2.847 de 22 de novembro de 1999,PI,2211001.0
29/08/2021,Feriado Municipal,MUNICIPAL,,PI,2211100.0
31/08/2021,Feriado Municipal,MUNICIPAL,,PI,2211100.0
17/09/2021,Feriado Municipal,MUNICIPAL,,PI,2211100.0
20/01/2021,Padroeiro,MUNICIPAL,Dia de São Sebastião,PI,2211209.0
06/09/2021,Aniversário,MUNICIPAL,Aniversário do município,PI,2211209.0
20/09/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,PI,2211308.0
08/12/2021,Feriado Municipal,MUNICIPAL,,PR,4100103.0
25/07/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,PR,4100202.0
04/12/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,PR,4100202.0
18/11/2021,Feriado Municipal,MUNICIPAL,,PR,4100301.0
08/12/2021,Feriado Municipal,MUNICIPAL,,PR,4100301.0
08/12/2021,Padroeira,MUNICIPAL,"Nossa Senhora da Conceição, padroeira do município",PR,4100400.0
27/04/2021,Feriado Municipal,MUNICIPAL,,PR,4100459.0
05/05/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,PR,4100608.0
13/06/2021,Santo Antônio,MUNICIPAL,Dia de Santo Antônio,PR,4100608.0
19/03/2021,São José,MUNICIPAL,Dia de São José,PR,4100707.0
25/07/2021,Feriado Municipal,MUNICIPAL,,PR,4100707.0
15/08/2021,Feriado Municipal,MUNICIPAL,,PR,4100707.0
20/01/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,PR,4100509.0
15/08/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,PR,4100509.0
12/12/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,PR,4100509.0
27/06/2021,Feriado Municipal,MUNICIPAL,,PR,4100806.0
14/12/2021,Feriado Municipal,MUNICIPAL,,PR,4100806.0
13/05/2021,Feriado Municipal,MUNICIPAL,,PR,4100905.0
12/11/2021,Feriado Municipal,MUNICIPAL,,PR,4100905.0
28/11/2021,Feriado Municipal,MUNICIPAL,,PR,4101002.0
26/07/2021,Feriado Municipal,MUNICIPAL,,PR,4101051.0
20/01/2021,Feriado Municipal,MUNICIPAL,,PR,4101101.0
14/09/2021,Feriado Municipal,MUNICIPAL,,PR,4101101.0
15/08/2021,Feriado Municipal,MUNICIPAL,,PR,4101200.0
06/11/2021,Feriado Municipal,MUNICIPAL,,PR,4101200.0
19/03/2021,São José,MUNICIPAL,"Dia do Padroeiro da Cidade, São José",PR,4101309.0
24/10/2021,Aniversário da Cidade,MUNICIPAL,Aniversário da Cidade de Antônio Olinto,PR,4101309.0
08/12/2021,Imaculada Conceição,MUNICIPAL,Padroeira Ucraniana Imaculada Conceição,PR,4101309.0
28/01/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,PR,4101408.0
11/02/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,PR,4101408.0
10/10/2021,Aniversário do Município,MUNICIPAL,Aniversário do Município,PR,4101507.0
12/10/2021,Padroeira do Município,MUNICIPAL,,PR,4101507.0
25/03/2021,Feriado Municipal,MUNICIPAL,,PR,4101606.0
24/06/2021,Feriado Municipal,MUNICIPAL,,PR,4101606.0
18/12/2021,Feriado Municipal,MUNICIPAL,,PR,4101606.0
13/06/2021,Santo Antônio,MUNICIPAL,,PR,4101705.0
29/11/2021,Feriado Municipal,MUNICIPAL,,PR,4101705.0
11/02/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,PR,4101804.0
30/10/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,PR,4101804.0
19/03/2021,São José,MUNICIPAL,Dia de São José,PR,4101903.0
16/07/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,PR,4102000.0
20/08/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,PR,4102000.0
20/01/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,PR,4102109.0
14/12/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,PR,4102109.0
28/07/2021,Feriado Municipal,MUNICIPAL,,PR,4102208.0
22/08/2021,Feriado Municipal,MUNICIPAL,,PR,4102208.0
08/12/2021,Feriado Municipal,MUNICIPAL,,PR,4102208.0
25/01/2021,Feriado Municipal,MUNICIPAL,,PR,4102307.0
06/08/2021,Feriado Municipal,MUNICIPAL,,PR,4102307.0
14/11/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,PR,4102406.0
08/12/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,PR,4102406.0
22/05/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,PR,4102505.0
25/07/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,PR,4102505.0
27/11/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,PR,4102505.0
19/12/2021,Feriado Municipal,MUNICIPAL,,PR,4102703.0
14/12/2021,Feriado Municipal,MUNICIPAL,,PR,4102604.0
24/06/2021,Feriado Municipal,MUNICIPAL,,PR,4102802.0
04/12/2021,Feriado Municipal,MUNICIPAL,,PR,4102901.0
14/12/2021,Feriado Municipal,MUNICIPAL,,PR,4102901.0
08/09/2021,Feriado Municipal,MUNICIPAL,,PR,4103008.0
14/12/2021,Feriado Municipal,MUNICIPAL,,PR,4103008.0
16/08/2021,São Roque,MUNICIPAL,"Dia de São Roque, padroeiro do Município",PR,4103040.0
18/09/2021,Emancipação do Município,MUNICIPAL,Emancipação Política do Município de Boa Ventura de São Roque,PR,4103040.0
08/11/2021,São Miguel,MUNICIPAL,Dia de São Miguel,PR,4103040.0
25/07/2021,Feriado Municipal,MUNICIPAL,,PR,4103057.0
12/04/2021,Feriado Municipal,MUNICIPAL,,PR,4103107.0
13/06/2021,Santo Antônio,MUNICIPAL,,PR,4103107.0
06/08/2021,Feriado Municipal,MUNICIPAL,,PR,4103107.0
08/12/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,PR,4103305.0
03/05/2021,Feriado Municipal,MUNICIPAL,,PR,4103354.0
19/09/2021,Feriado Municipal,MUNICIPAL,,PR,4103354.0
19/11/2021,Feriado Municipal,MUNICIPAL,,PR,4103404.0
13/12/2021,Feriado Municipal,MUNICIPAL,,PR,4103404.0
20/06/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,PR,4103453.0
28/11/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,PR,4103453.0
24/06/2021,Feriado Municipal,MUNICIPAL,,PR,4103479.0
20/07/2021,Feriado Municipal,MUNICIPAL,,PR,4103479.0
26/11/2021,Feriado Municipal,MUNICIPAL,,PR,4103503.0
31/05/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,PR,4103602.0
21/09/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,PR,4103602.0
13/06/2021,Santo Antônio,MUNICIPAL,Padroeiro da cidade,PR,4103701.0
11/10/2021,Aniversário do município,MUNICIPAL,Aniversário do município,PR,4103701.0
19/03/2021,São José,MUNICIPAL,Dia de São José,PR,4103800.0
22/10/2021,Emancipação,MUNICIPAL,Data de emancipação do município,PR,4103800.0
04/11/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,PR,4103909.0
24/06/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,PR,4104006.0
14/11/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,PR,4104006.0
20/01/2021,Feriado Municipal,MUNICIPAL,,PR,4104055.0
21/01/2021,Feriado Municipal,MUNICIPAL,,PR,4104055.0
31/10/2021,Feriado Municipal,MUNICIPAL,,PR,4104055.0
02/02/2021,Padroeira,MUNICIPAL,"Nossa Senhora da Piedade, padroeira de Campo Largo",PR,4104204.0
19/03/2021,Padroeiro,MUNICIPAL,"Dia de São José, padroeiro da Cidade",PR,4104303.0
02/04/2021,Sexta Feira Santa,MUNICIPAL,,PR,4104303.0
03/06/2021,Corpus Christi,MUNICIPAL,Corpus Christi,PR,4104303.0
10/10/2021,Aniversário da Cidade,MUNICIPAL,"O feriado do aniversário do Município de Campo Mourão é comemorado na segunda-feira subsequente ao dia 12 do mês de outubro, quando o dia 10 de outubro não for no domingo, ocasião em que as comemorações serão mantidas na mesma data.",PR,4104303.0
06/08/2021,Feriado Municipal,MUNICIPAL,,PR,4104402.0
26/11/2021,Feriado Municipal,MUNICIPAL,,PR,4104402.0
11/08/2021,Feriado Municipal,MUNICIPAL,,PR,4104428.0
27/08/2021,Feriado Municipal,MUNICIPAL,,PR,4104428.0
12/05/2021,Feriado Municipal,MUNICIPAL,,PR,4104451.0
25/07/2021,Feriado Municipal,MUNICIPAL,,PR,4104451.0
08/12/2021,Feriado Municipal,MUNICIPAL,,PR,4104451.0
31/05/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,PR,4104501.0
14/11/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,PR,4104501.0
28/04/2021,Feriado Municipal,MUNICIPAL,,PR,4104600.0
19/09/2021,Nossa Sra da Salette,MUNICIPAL,dia da Padroeira Nossa Senhora da Salette,PR,4104600.0
08/12/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,PR,4104659.0
13/12/2021,Aniversário da Cidade,MUNICIPAL,"Feriado municipal, alusivo a comemoração do Aniversário do Município de Carambeí. (Redação dada pela Lei nº 172/2001)",PR,4104659.0
02/04/2021,Feriado Municipal,MUNICIPAL,,PR,4104709.0
06/08/2021,Feriado Municipal,MUNICIPAL,,PR,4104709.0
14/11/2021,Aniversário do Município,MUNICIPAL,conforme Lei Municipal nº 5.250 de 22/06/2009,PR,4104808.0
19/03/2021,São José,MUNICIPAL,Dia de São José,PR,4104907.0
26/07/2021,Feriado Municipal,MUNICIPAL,,PR,4104907.0
20/01/2021,Feriado Municipal,MUNICIPAL,,PR,4105003.0
25/07/2021,Feriado Municipal,MUNICIPAL,,PR,4105003.0
02/01/2021,Feriado Municipal,MUNICIPAL,,PR,4105102.0
27/11/2021,Feriado Municipal,MUNICIPAL,,PR,4105102.0
08/09/2021,Feriado Municipal,MUNICIPAL,,PR,4105201.0
08/12/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,PR,4105300.0
